season,gw,fpl_id,name,pos,team,price,proj_pts
2022-23,1,450,P Sarr,MID,TOT,4.5,0.233443102
2022-23,1,485,Cundle,MID,WOL,4.5,0.877508453
2022-23,1,74,Dembele,MID,BOU,3.0,0.76484658
2022-23,1,336,van de Beek,MID,MUN,5.5,1.015711716
2022-23,1,149,Gilmour,MID,CHE,4.5,0.405893039
2022-23,1,183,Allan,MID,EVE,5.0,1.824196752
2022-23,1,164,Riedewald,MID,CRY,4.5,0.408226884
2022-23,1,325,K Phillips,MID,MCI,5.0,0.995644025
2022-23,1,101,Lallana,MID,BHA,5.0,1.356213778
2022-23,1,223,Klich,MID,LEE,5.0,0.992196512
2022-23,1,83,Dasilva,MID,BRE,4.5,0.943184051
2022-23,1,173,Ebiowei,MID,CRY,4.5,0.496880622
2022-23,1,163,W Hughes,MID,CRY,5.0,0.978404909
2022-23,1,418,Djenepo,MID,SOU,5.0,1.035888802
2022-23,1,61,Lowe,MID,BOU,5.5,1.676050883
2022-23,1,41,Nakamba,MID,AVL,4.5,0.3888287
2022-23,1,93,Onyeka,MID,BRE,5.0,0.639982659
2022-23,1,383,Cafu,MID,NFO,4.5,1.498106165
2022-23,1,441,Skipp,MID,TOT,4.5,0.0
2022-23,1,321,Lavia,MID,SOU,4.5,1.00911827
2022-23,1,274,Milner,MID,LIV,4.5,0.984445004
2022-23,1,416,I Diallo,MID,SOU,4.5,0.842531282
2022-23,1,224,Forshaw,MID,LEE,4.5,0.0
2022-23,1,466,Vlasic,MID,WHU,5.0,0.518618284
2022-23,1,427,Kane,FWD,TOT,11.5,6.770913212
2022-23,1,318,Haaland,FWD,MCI,11.5,4.598989481
2022-23,1,28,Jesus,FWD,ARS,8.0,4.233552918
2022-23,1,227,Bamford,FWD,LEE,7.5,4.813076541
2022-23,1,80,Toney,FWD,BRE,7.0,3.867738584
2022-23,1,255,Vardy,FWD,LEI,9.5,4.405235868
2022-23,1,40,Watkins,FWD,AVL,7.5,4.047533002
2022-23,1,210,Mitrovic,FWD,FUL,6.5,3.276147441
2022-23,1,326,Ronaldo,FWD,MUN,10.5,4.585172807
2022-23,1,356,C Wilson,FWD,NEW,7.5,4.558914551
2022-23,1,297,Nunez,FWD,LIV,9.0,3.660592422
2022-23,1,66,Solanke,FWD,BOU,6.0,3.974416838
2022-23,1,145,Havertz,FWD,CHE,8.0,3.482543626
2022-23,1,397,Awoniyi,FWD,NFO,6.0,3.10879168
2022-23,1,411,C Adams,FWD,SOU,6.5,2.857948062
2022-23,1,394,Brennan Johnson,FWD,NFO,6.0,2.9362529
2022-23,1,103,Welbeck,FWD,BHA,6.5,2.88454704
2022-23,1,95,Mbeumo,FWD,BRE,6.0,2.958086234
2022-23,1,458,Antonio,FWD,WHU,7.5,3.023232378
2022-23,1,262,Iheanacho,FWD,LEI,6.5,3.230841055
2022-23,1,529,Scamacca,FWD,WHU,7.0,0.186244394
2022-23,1,30,Ings,FWD,AVL,7.0,2.828447681
2022-23,1,354,Wood,FWD,NEW,6.0,3.487195795
2022-23,1,279,Firmino,FWD,LIV,8.0,3.094274074
2022-23,1,123,Undav,FWD,BHA,5.5,2.54623865
2022-23,1,110,Maupay,FWD,BHA,6.5,2.423836546
2022-23,1,345,Martial,FWD,MUN,7.0,0.0
2022-23,1,177,Rondon,FWD,EVE,5.0,0.0
2022-23,1,408,A Armstrong,FWD,SOU,5.5,2.306432116
2022-23,1,166,Edouard,FWD,CRY,5.5,2.6674558
2022-23,1,168,Mateta,FWD,CRY,5.5,2.47157721
2022-23,1,454,Richarlison,FWD,TOT,8.5,0.0
2022-23,1,191,Calvert-Lewin,FWD,EVE,8.0,0.0
2022-23,1,271,Daka,FWD,LEI,6.0,2.386634823
2022-23,1,137,Werner,FWD,CHE,8.0,1.114220567
2022-23,1,11,Nketiah,FWD,ARS,7.0,1.950206703
2022-23,1,242,Gelhardt,FWD,LEE,5.5,2.437715806
2022-23,1,476,Jimenez,FWD,WOL,7.0,0.0
2022-23,1,288,Jota,FWD,LIV,9.0,0.0
2022-23,1,319,Alvarez,FWD,MCI,6.5,1.738891735
2022-23,1,125,Enciso,FWD,BHA,5.0,0.541874047
2022-23,1,150,Broja,FWD,CHE,5.5,0.093475853
2022-23,1,323,Delap,FWD,MCI,4.5,0.001935599
2022-23,1,515,Lewis-Potter,FWD,BRE,5.5,1.632431761
2022-23,1,528,Mara,FWD,SOU,5.5,0.003791586
2022-23,1,541,Dervisoglu,FWD,BRE,4.5,0.003839707
2022-23,1,219,Stansfield,FWD,FUL,4.5,0.003498084
2022-23,1,447,Scarlett,FWD,TOT,4.5,0.003569714
2022-23,1,550,A Diallo,FWD,MUN,4.5,0.091004552
2022-23,1,52,K Davis,FWD,AVL,5.5,0.0
2022-23,1,54,Archer,FWD,AVL,4.5,0.193945393
2022-23,1,218,Muniz,FWD,FUL,5.5,0.625703397
2022-23,1,155,Benteke,FWD,CRY,5.5,0.693660524
2022-23,1,496,Plange,FWD,CRY,4.5,0.254281885
2022-23,1,237,Greenwood,FWD,LEE,4.5,0.957325838
2022-23,1,62,Kieffer Moore,FWD,BOU,5.5,1.574700111
2022-23,1,391,Surridge,FWD,NFO,5.0,0.200962975
2022-23,1,380,Taylor,FWD,NFO,4.5,1.334225159
2022-23,10,376,Pope,GK,NEW,5.3,4.332445702
2022-23,10,31,E Martinez,GK,AVL,4.9,4.434865854
2022-23,10,425,Lloris,GK,TOT,5.5,3.732164696
2022-23,10,113,R Sanchez,GK,BHA,4.7,3.234665292
2022-23,10,152,Guaita,GK,CRY,4.5,3.814083368
2022-23,10,478,Sa,GK,WOL,5.0,2.899376609
2022-23,10,2,Leno,GK,FUL,4.5,3.115467082
2022-23,10,281,Alisson,GK,LIV,5.4,3.600890147
2022-23,10,327,de Gea,GK,MUN,4.9,3.74669762
2022-23,10,398,D Henderson,GK,NFO,4.7,3.726207569
2022-23,10,81,Raya,GK,BRE,4.5,3.531682222
2022-23,10,254,D Ward,GK,LEI,4.1,3.290265736
2022-23,10,238,Meslier,GK,LEE,4.5,3.718916657
2022-23,10,574,N Neto,GK,BOU,4.5,3.039887439
2022-23,10,455,Fabianski,GK,WHU,5.0,3.781576797
2022-23,10,133,Kepa,GK,CHE,4.4,3.17904965
2022-23,10,307,Ederson,GK,MCI,5.5,4.408315416
2022-23,10,182,Pickford,GK,EVE,4.5,3.300054197
2022-23,10,15,Ramsdale,GK,ARS,4.9,2.888014086
2022-23,10,147,E Mendy,GK,CHE,4.9,1.260365771
2022-23,10,422,Bazunu,GK,SOU,4.5,1.331060532
2022-23,10,548,Iversen,GK,LEI,3.9,0.598317387
2022-23,10,175,Johnstone,GK,CRY,4.4,0.381915609
2022-23,10,72,Travers,GK,BOU,4.4,0.374822964
2022-23,10,473,Areola,GK,WHU,4.4,0.335823415
2022-23,10,355,Dubravka,GK,MUN,4.2,0.329698887
2022-23,10,289,Kelleher,GK,LIV,4.0,0.091230206
2022-23,10,213,Rodak,GK,FUL,4.4,0.089441811
2022-23,10,426,Forster,GK,TOT,3.9,0.074154941
2022-23,10,626,Karius,GK,NEW,4.0,0.087887841
2022-23,10,35,Olsen,GK,AVL,4.0,0.079517128
2022-23,10,102,Steele,GK,BHA,4.0,0.063715364
2022-23,10,492,Sarkic,GK,WOL,4.0,0.056239566
2022-23,10,324,Ortega,GK,MCI,3.9,0.089655944
2022-23,10,24,Turner,GK,ARS,3.9,0.073750836
2022-23,10,517,Strakosha,GK,BRE,4.4,0.065592968
2022-23,10,401,McCarthy,GK,SOU,4.3,0.051760865
2022-23,10,518,Hennessey,GK,NFO,3.9,0.068975682
2022-23,10,348,Heaton,GK,MUN,4.0,0.007408111
2022-23,10,236,Klaesson,GK,LEE,4.0,0.065847531
2022-23,10,353,Darlow,GK,NEW,4.0,0.0
2022-23,10,176,Begovic,GK,EVE,4.0,0.059954265
2022-23,10,635,Bettinelli,GK,CHE,4.0,0.008944491
2022-23,10,162,Butland,GK,CRY,4.4,0.008270275
2022-23,10,451,Austin,GK,TOT,4.0,0.007237134
2022-23,10,581,Smithies,GK,LEI,4.0,0.007476939
2022-23,10,497,Adrian,GK,LIV,3.9,0.007071621
2022-23,10,502,Carson,GK,MCI,3.9,0.008811548
2022-23,10,571,Randolph,GK,WHU,4.0,0.007767681
2022-23,10,633,Cox,GK,BRE,4.0,0.006244991
2022-23,10,578,Robles,GK,LEE,4.0,0.006486018
2022-23,10,627,Jakupovic,GK,EVE,4.0,0.00574812
2022-23,10,424,Caballero,GK,SOU,4.0,0.000296753
2022-23,10,590,Whitworth,GK,CRY,4.0,0.003968513
2022-23,10,592,H Davies,GK,LIV,4.0,0.00379483
2022-23,10,557,Jackson Smith,GK,WOL,4.0,0.003383876
2022-23,10,285,Trent,DEF,LIV,7.3,4.380556956
2022-23,10,146,R James,DEF,CHE,6.1,5.213776271
2022-23,10,306,Cancelo,DEF,MCI,7.2,5.73813922
2022-23,10,128,T Silva,DEF,CHE,5.4,4.226318425
2022-23,10,520,Koulibaly,DEF,CHE,5.5,4.272224158
2022-23,10,165,Andersen,DEF,CRY,4.5,3.68765054
2022-23,10,357,Trippier,DEF,NEW,5.5,3.911322229
2022-23,10,268,Justin,DEF,LEI,4.3,3.544506305
2022-23,10,106,Dunk,DEF,BHA,4.6,3.142381128
2022-23,10,280,van Dijk,DEF,LIV,6.4,3.31791385
2022-23,10,112,Cucurella,DEF,CHE,5.1,3.232564247
2022-23,10,448,Perisic,DEF,TOT,5.6,3.27771152
2022-23,10,436,Sessegnon,DEF,TOT,4.5,3.237905744
2022-23,10,139,Chilwell,DEF,CHE,5.8,4.105196866
2022-23,10,249,Evans,DEF,LEI,4.4,3.383237112
2022-23,10,167,Guehi,DEF,CRY,4.3,3.54697845
2022-23,10,258,Castagne,DEF,LEI,4.4,3.237039092
2022-23,10,108,Webster,DEF,BHA,4.5,2.888922295
2022-23,10,43,Cash,DEF,AVL,4.6,3.481516005
2022-23,10,443,Romero,DEF,TOT,4.9,3.153117428
2022-23,10,366,Schar,DEF,NEW,4.7,3.532425345
2022-23,10,430,Dier,DEF,TOT,5.1,3.073306103
2022-23,10,109,Veltman,DEF,BHA,4.6,2.812563678
2022-23,10,367,Targett,DEF,NEW,4.9,3.354741624
2022-23,10,377,Botman,DEF,NEW,4.4,3.224971101
2022-23,10,276,Matip,DEF,LIV,5.9,2.351307559
2022-23,10,612,Faes,DEF,LEI,4.5,3.0021284
2022-23,10,39,Mings,DEF,AVL,4.3,3.339091067
2022-23,10,342,Dalot,DEF,MUN,4.5,3.387688444
2022-23,10,533,L Martinez,DEF,MUN,4.5,3.233142522
2022-23,10,484,Kilman,DEF,WOL,4.5,2.341401319
2022-23,10,209,Adarabioyo,DEF,FUL,4.5,2.349596894
2022-23,10,44,Konsa,DEF,AVL,4.4,3.280575231
2022-23,10,156,J Ward,DEF,CRY,4.5,3.152931741
2022-23,10,477,Jonny,DEF,WOL,4.4,2.243267562
2022-23,10,312,Dias,DEF,MCI,5.9,4.047752872
2022-23,10,170,Mitchell,DEF,CRY,4.5,3.108571425
2022-23,10,284,Robertson,DEF,LIV,6.7,0.951099604
2022-23,10,85,Henry,DEF,BRE,4.5,2.771331496
2022-23,10,457,Cresswell,DEF,WHU,4.8,3.193999106
2022-23,10,538,Young,DEF,AVL,4.4,3.208064328
2022-23,10,461,Zouma,DEF,WHU,4.5,3.601532951
2022-23,10,487,Ait-Nouri,DEF,WOL,4.3,2.238912192
2022-23,10,329,Varane,DEF,MUN,4.8,2.056851972
2022-23,10,16,Gabriel,DEF,ARS,5.1,2.910318275
2022-23,10,602,Lodi,DEF,NFO,4.5,3.134607946
2022-23,10,576,Senesi,DEF,BOU,4.5,2.853041749
2022-23,10,587,S Gomez,DEF,MCI,4.5,3.411722339
2022-23,10,586,Estupinan,DEF,BHA,4.5,2.644442523
2022-23,10,92,Pinnock,DEF,BRE,4.4,1.78794129
2022-23,10,526,Mee,DEF,BRE,4.5,2.537610525
2022-23,10,504,Malacia,DEF,MUN,4.5,2.694618259
2022-23,10,309,Laporte,DEF,MCI,5.8,2.906614144
2022-23,10,71,Mepham,DEF,BOU,4.4,2.691134578
2022-23,10,482,Semedo,DEF,WOL,5.0,2.137238647
2022-23,10,201,Ream,DEF,FUL,4.5,2.039220898
2022-23,10,295,N Williams,DEF,NFO,4.1,2.885311199
2022-23,10,313,Zinchenko,DEF,ARS,5.1,2.632689188
2022-23,10,308,Ake,DEF,MCI,5.0,3.064459081
2022-23,10,84,Ajer,DEF,BRE,4.5,2.406616403
2022-23,10,588,Kehrer,DEF,WHU,4.5,3.265613117
2022-23,10,429,Doherty,DEF,TOT,4.6,1.753955271
2022-23,10,57,A Smith,DEF,BOU,4.4,2.662741129
2022-23,10,26,Saliba,DEF,ARS,5.0,2.617321256
2022-23,10,459,Dawson,DEF,WHU,4.8,2.695886307
2022-23,10,432,Ben T Davies,DEF,TOT,4.9,1.676187515
2022-23,10,292,Tsimikas,DEF,LIV,4.5,2.845478716
2022-23,10,332,Shaw,DEF,MUN,4.7,1.703414062
2022-23,10,513,Lenglet,DEF,TOT,4.8,1.640657975
2022-23,10,388,Worrall,DEF,NFO,4.3,2.64556583
2022-23,10,76,Zemura,DEF,BOU,4.4,2.546318347
2022-23,10,358,Burn,DEF,NEW,4.5,2.253547614
2022-23,10,463,Coufal,DEF,WHU,4.4,2.49894435
2022-23,10,199,Tarkowski,DEF,EVE,4.4,2.852745841
2022-23,10,409,Walker-Peters,DEF,SOU,4.5,1.25354468
2022-23,10,385,McKenna,DEF,NFO,4.4,2.769669574
2022-23,10,244,Kristensen,DEF,LEE,4.8,2.652805561
2022-23,10,510,Hickey,DEF,BRE,5.0,2.302129256
2022-23,10,475,Coady,DEF,EVE,4.9,2.715022656
2022-23,10,10,B White,DEF,ARS,4.5,2.335926104
2022-23,10,153,Tomkins,DEF,CRY,3.9,2.278753554
2022-23,10,228,Llorente,DEF,LEE,4.5,2.572072957
2022-23,10,217,Robinson,DEF,FUL,4.4,1.110466083
2022-23,10,194,Mykolenko,DEF,EVE,4.5,2.632582712
2022-23,10,180,Keane,DEF,EVE,4.2,2.210994568
2022-23,10,290,Konate,DEF,LIV,4.8,0.972798802
2022-23,10,532,Mbabu,DEF,FUL,4.4,1.941632331
2022-23,10,516,Collins,DEF,WOL,4.5,0.0
2022-23,10,270,Thomas,DEF,LEI,4.3,0.957510136
2022-23,10,215,Tete,DEF,FUL,4.5,1.382021088
2022-23,10,127,Azpilicueta,DEF,CHE,4.8,1.91557744
2022-23,10,239,Firpo,DEF,LEE,4.5,2.180335007
2022-23,10,302,Stones,DEF,MCI,5.4,1.069494433
2022-23,10,435,D Sanchez,DEF,TOT,4.4,0.789305369
2022-23,10,474,Boly,DEF,NFO,4.2,1.360047194
2022-23,10,489,Toti,DEF,WOL,3.9,1.173352745
2022-23,10,337,Lindelof,DEF,MUN,4.3,1.114712966
2022-23,10,623,Caleta-Car,DEF,SOU,4.5,0.97604282
2022-23,10,157,Clyne,DEF,CRY,4.5,0.395549719
2022-23,10,178,Coleman,DEF,EVE,4.5,2.16669309
2022-23,10,73,Kelly,DEF,BOU,4.4,0.0
2022-23,10,610,Akanji,DEF,MCI,5.0,1.028518286
2022-23,10,613,Kurzawa,DEF,FUL,4.5,0.25621726
2022-23,10,235,Struijk,DEF,LEE,4.5,2.174922856
2022-23,10,141,T Chalobah,DEF,CHE,4.7,0.660261389
2022-23,10,82,Canos,DEF,BRE,5.0,1.570549335
2022-23,10,286,J Gomez,DEF,LIV,4.5,0.593469427
2022-23,10,410,Bednarek,DEF,AVL,4.3,0.834689295
2022-23,10,330,Maguire,DEF,MUN,4.7,0.0
2022-23,10,417,Perraud,DEF,SOU,4.5,1.082174902
2022-23,10,32,C Chambers,DEF,AVL,4.3,0.470856372
2022-23,10,621,Bade,DEF,NFO,4.5,1.170048956
2022-23,10,341,Wan-Bissaka,DEF,MUN,4.3,0.0
2022-23,10,545,Emerson P,DEF,WHU,4.0,1.163250267
2022-23,10,59,Fredericks,DEF,BOU,4.4,1.330583772
2022-23,10,523,Toffolo,DEF,NFO,4.4,0.551650755
2022-23,10,423,Bella-Kotchap,DEF,SOU,4.5,0.839686995
2022-23,10,257,Amartey,DEF,LEI,4.3,0.27957251
2022-23,10,192,Holgate,DEF,EVE,4.4,0.37196974
2022-23,10,470,Diop,DEF,FUL,4.3,0.907700153
2022-23,10,267,Soyuncu,DEF,LEI,4.2,0.157213811
2022-23,10,360,Lascelles,DEF,NEW,4.3,0.35728083
2022-23,10,105,Duffy,DEF,FUL,4.4,0.728484414
2022-23,10,628,Aurier,DEF,NFO,4.5,0.832657646
2022-23,10,33,Digne,DEF,AVL,4.7,0.0
2022-23,10,221,Cooper,DEF,LEE,4.4,0.486273091
2022-23,10,78,Jansson,DEF,BRE,4.4,0.0
2022-23,10,379,S Cook,DEF,NFO,4.4,0.477315543
2022-23,10,494,Mosquera,DEF,WOL,3.9,0.334394072
2022-23,10,501,N Phillips,DEF,LIV,4.0,0.033380267
2022-23,10,253,Vestergaard,DEF,LEI,3.9,0.033924408
2022-23,10,65,Stacey,DEF,BOU,4.3,0.476761993
2022-23,10,539,Hill,DEF,BOU,4.4,0.030357579
2022-23,10,420,Salisu,DEF,SOU,4.4,0.483066605
2022-23,10,544,van Hecke,DEF,BHA,4.0,0.023897993
2022-23,10,445,Emerson R,DEF,TOT,5.0,0.0
2022-23,10,272,Fofana,DEF,CHE,4.4,0.0
2022-23,10,299,Walker,DEF,MCI,5.0,0.0
2022-23,10,525,Augustinsson,DEF,AVL,4.3,0.0
2022-23,10,298,Ramsay,DEF,LIV,3.9,0.0
2022-23,10,250,Bertrand,DEF,LEI,4.0,0.0
2022-23,10,193,Godfrey,DEF,EVE,4.3,0.0
2022-23,10,419,Livramento,DEF,SOU,4.4,0.0
2022-23,10,511,O Richards,DEF,NFO,4.4,0.0
2022-23,10,50,Carlos,DEF,AVL,4.8,0.0
2022-23,10,472,Aguerd,DEF,WHU,4.8,0.0
2022-23,10,226,Dallas,DEF,LEE,4.9,0.0
2022-23,10,230,Koch,DEF,LEE,4.5,1.553651316
2022-23,10,322,Wilson-Esbrand,DEF,MCI,3.9,0.0045491
2022-23,10,573,R Lewis,DEF,MCI,3.9,0.004559671
2022-23,10,393,Mbe Soh,DEF,NFO,4.3,0.004600726
2022-23,10,362,Dummett,DEF,NEW,3.9,0.004330995
2022-23,10,243,Hjelde,DEF,LEE,3.9,0.0
2022-23,10,563,L Chambers,DEF,LIV,4.0,0.003801044
2022-23,10,636,Parkes,DEF,FUL,4.0,0.003472348
2022-23,10,439,Tanganga,DEF,TOT,3.9,0.003767133
2022-23,10,598,Bevan,DEF,BOU,4.0,0.003804494
2022-23,10,386,Drager,DEF,NFO,4.0,0.003968858
2022-23,10,540,Stevens,DEF,BRE,4.0,0.003656095
2022-23,10,273,Brunt,DEF,LEI,3.9,0.003711701
2022-23,10,555,Ashby,DEF,WHU,4.0,0.004085145
2022-23,10,96,Goode,DEF,BRE,3.9,0.003512813
2022-23,10,638,Bogarde,DEF,AVL,4.0,0.003727848
2022-23,10,605,Welch,DEF,EVE,4.0,0.003396696
2022-23,10,637,John,DEF,EVE,4.0,0.003347183
2022-23,10,595,Zanka,DEF,BRE,4.0,0.022823924
2022-23,10,507,Niakhate,DEF,NFO,4.3,0.162914453
2022-23,10,558,Bueno,DEF,WOL,4.0,0.036640153
2022-23,10,343,B Williams,DEF,MUN,3.9,0.019351951
2022-23,10,363,Manquillo,DEF,NEW,4.3,0.043258299
2022-23,10,350,Ritchie,DEF,NEW,4.3,0.098880954
2022-23,10,631,Sousa,DEF,ARS,4.0,0.032319822
2022-23,10,404,Stephens,DEF,BOU,4.3,0.405591807
2022-23,10,1,Cedric,DEF,ARS,4.2,0.075770493
2022-23,10,547,Drameh,DEF,LEE,4.0,0.089454818
2022-23,10,197,Patterson,DEF,EVE,4.1,0.0
2022-23,10,56,Guilbert,DEF,AVL,3.9,0.412528188
2022-23,10,559,Colwill,DEF,BHA,4.4,0.643403394
2022-23,10,90,Roerslev,DEF,BRE,4.3,0.269068189
2022-23,10,522,Spence,DEF,TOT,4.2,0.16990929
2022-23,10,114,Lamptey,DEF,BHA,4.3,1.412379128
2022-23,10,530,C Richards,DEF,CRY,4.4,0.092019676
2022-23,10,372,J Lewis,DEF,NEW,4.4,0.175047956
2022-23,10,222,Ayling,DEF,LEE,4.5,0.287549157
2022-23,10,188,Mina,DEF,EVE,4.3,0.295970579
2022-23,10,174,N Ferguson,DEF,CRY,3.9,0.071598519
2022-23,10,399,Biancone,DEF,NFO,4.3,0.617710043
2022-23,10,471,Ben Johnson,DEF,WHU,4.4,0.428118719
2022-23,10,5,Holding,DEF,ARS,4.2,0.265412825
2022-23,10,413,Lyanco,DEF,SOU,4.4,0.154805538
2022-23,10,622,Larios,DEF,SOU,4.0,0.182589653
2022-23,10,531,Vinagre,DEF,EVE,4.3,0.647666176
2022-23,10,456,Ogbonna,DEF,WHU,4.4,0.623907134
2022-23,10,8,Tierney,DEF,ARS,4.8,1.184722862
2022-23,10,14,Tomiyasu,DEF,ARS,4.2,1.354030568
2022-23,10,283,Salah,MID,LIV,12.8,5.036317831
2022-23,10,428,Son,MID,TOT,11.7,4.699506265
2022-23,10,261,Maddison,MID,LEI,8.1,5.032180685
2022-23,10,333,Fernandes,MID,MUN,9.8,4.989527796
2022-23,10,304,Sterling,MID,CHE,10.0,5.272125003
2022-23,10,465,Bowen,MID,WHU,8.1,5.64142871
2022-23,10,160,Zaha,MID,CRY,7.3,4.955586212
2022-23,10,264,Barnes,MID,LEI,6.9,4.209755711
2022-23,10,301,De Bruyne,MID,MCI,12.4,6.35549329
2022-23,10,111,Trossard,MID,BHA,6.7,3.826832503
2022-23,10,142,Mount,MID,CHE,7.6,4.094761301
2022-23,10,374,Guimaraes,MID,NEW,5.6,4.020932177
2022-23,10,116,Mac Allister,MID,BHA,5.7,3.496531273
2022-23,10,603,Paqueta,MID,WHU,6.0,4.305607515
2022-23,10,314,Foden,MID,MCI,8.1,5.185667595
2022-23,10,407,Ward-Prowse,MID,SOU,6.4,2.758312165
2022-23,10,104,Gross,MID,BHA,5.9,3.238931179
2022-23,10,19,Martinelli,MID,ARS,6.6,3.619455634
2022-23,10,13,Saka,MID,ARS,7.8,3.638502872
2022-23,10,468,Soucek,MID,WHU,5.4,4.117375192
2022-23,10,259,Tielemans,MID,LEI,6.3,3.509772462
2022-23,10,169,Eze,MID,CRY,5.5,3.838234057
2022-23,10,340,Sancho,MID,MUN,7.3,3.517781081
2022-23,10,293,Diaz,MID,LIV,8.1,3.264104867
2022-23,10,371,Joelinton,MID,NEW,6.0,3.612039313
2022-23,10,368,Saint-Maximin,MID,NEW,6.4,2.270664451
2022-23,10,300,Gundogan,MID,MCI,7.5,4.570633386
2022-23,10,161,Schlupp,MID,CRY,4.9,3.555557911
2022-23,10,335,Rashford,MID,MUN,6.5,3.221414351
2022-23,10,311,B Silva,MID,MCI,7.0,4.471760843
2022-23,10,373,Willock,MID,NEW,4.9,3.581241856
2022-23,10,535,Tavernier,MID,BOU,4.9,3.208096029
2022-23,10,7,Odegaard,MID,ARS,6.5,3.163899889
2022-23,10,266,Dewsbury-Hall,MID,LEI,5.0,3.120370263
2022-23,10,233,Harrison,MID,LEE,6.1,3.244722043
2022-23,10,225,Rodrigo,MID,LEE,6.3,3.36582162
2022-23,10,483,Podence,MID,WOL,5.5,2.752029136
2022-23,10,469,Fornals,MID,WHU,5.3,3.674812691
2022-23,10,205,Reid,MID,FUL,5.5,2.852842887
2022-23,10,29,Coutinho,MID,AVL,6.7,3.386358857
2022-23,10,120,Caicedo,MID,BHA,5.0,2.777099274
2022-23,10,107,March,MID,BHA,5.0,2.79652815
2022-23,10,47,Ramsey,MID,AVL,5.2,3.176237646
2022-23,10,493,Gibbs-White,MID,NFO,5.5,3.102149738
2022-23,10,37,McGinn,MID,AVL,5.2,3.110482367
2022-23,10,346,A Pereira,MID,FUL,4.6,2.583656717
2022-23,10,514,C Doucoure,MID,CRY,5.0,3.135911886
2022-23,10,159,Ayew,MID,CRY,5.4,3.109091974
2022-23,10,519,Eriksen,MID,MUN,6.3,2.951533654
2022-23,10,433,Hojbjerg,MID,TOT,5.5,2.680312999
2022-23,10,579,Guedes,MID,WOL,6.0,2.567417205
2022-23,10,64,Lerma,MID,BOU,5.0,2.815376932
2022-23,10,130,Jorginho,MID,CHE,5.9,3.07921923
2022-23,10,88,Jensen,MID,BRE,5.1,2.699863941
2022-23,10,589,Nunes,MID,WOL,5.0,2.410820389
2022-23,10,467,Rice,MID,WHU,4.9,3.087392141
2022-23,10,480,Neves,MID,WOL,5.5,0.0
2022-23,10,70,Billing,MID,BOU,5.3,2.861396892
2022-23,10,315,Rodri,MID,MCI,5.8,3.513330216
2022-23,10,503,Moutinho,MID,WOL,4.8,2.459390407
2022-23,10,512,Aribo,MID,SOU,5.4,2.222166068
2022-23,10,132,Kovacic,MID,CHE,4.9,2.892874749
2022-23,10,406,Elyounoussi,MID,SOU,5.3,1.952368214
2022-23,10,609,Antony,MID,MUN,7.5,2.6535817
2022-23,10,46,Douglas Luiz,MID,AVL,4.8,2.765917064
2022-23,10,189,D Gray,MID,EVE,5.5,2.736510604
2022-23,10,440,Bentancur,MID,TOT,5.4,2.385462149
2022-23,10,42,Buendia,MID,AVL,5.8,2.868805987
2022-23,10,246,Aaronson,MID,LEE,5.5,2.61662144
2022-23,10,6,Partey,MID,ARS,4.8,2.176877253
2022-23,10,303,Mahrez,MID,MCI,7.5,3.010750927
2022-23,10,220,Palhinha,MID,FUL,5.0,2.21607902
2022-23,10,446,Kulusevski,MID,TOT,8.0,1.305868647
2022-23,10,195,A Gordon,MID,EVE,5.6,2.682962249
2022-23,10,204,Kebano,MID,FUL,5.4,2.437772134
2022-23,10,231,D James,MID,FUL,6.0,2.385314433
2022-23,10,359,Fraser,MID,NEW,5.3,2.903241331
2022-23,10,275,J Henderson,MID,LIV,5.3,2.454075481
2022-23,10,45,Bailey,MID,AVL,4.7,1.508131526
2022-23,10,527,Lingard,MID,NFO,5.6,2.286330142
2022-23,10,3,Xhaka,MID,ARS,5.1,2.472592599
2022-23,10,69,Christie,MID,BOU,5.3,2.573132643
2022-23,10,211,Reed,MID,FUL,4.5,2.189197114
2022-23,10,185,A Doucoure,MID,EVE,5.3,2.471159795
2022-23,10,186,Iwobi,MID,EVE,5.5,2.75555217
2022-23,10,508,Sinisterra,MID,LEE,6.5,0.0
2022-23,10,86,Janelt,MID,BRE,5.5,2.365035872
2022-23,10,369,Almiron,MID,NEW,5.1,2.729039214
2022-23,10,387,Yates,MID,NFO,5.0,2.30552372
2022-23,10,305,Grealish,MID,MCI,6.8,2.780815231
2022-23,10,282,Fabinho,MID,LIV,5.4,2.159520554
2022-23,10,464,Benrahma,MID,WHU,5.7,2.675494899
2022-23,10,245,Roca,MID,LEE,4.9,2.25043772
2022-23,10,269,Soumare,MID,LEI,4.4,2.174187819
2022-23,10,614,Willian,MID,FUL,5.5,0.219239012
2022-23,10,506,T Adams,MID,LEE,5.0,2.217164961
2022-23,10,577,Onana,MID,EVE,4.9,2.330308509
2022-23,10,593,Casemiro,MID,MUN,4.9,2.104589045
2022-23,10,338,McTominay,MID,MUN,4.9,2.165115867
2022-23,10,534,McNeil,MID,EVE,5.2,2.118428265
2022-23,10,89,Wissa,MID,BRE,5.4,2.062524612
2022-23,10,260,Perez,MID,LEI,4.8,1.011370516
2022-23,10,582,Freuler,MID,NFO,5.0,1.753399913
2022-23,10,491,A Traore,MID,WOL,5.5,2.288897173
2022-23,10,277,Thiago,MID,LIV,5.2,1.986377339
2022-23,10,580,Damsgaard,MID,BRE,5.3,2.049946071
